url,title,provider,year,copyrights,country,description,language,creation_date,europeana_url
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0807e-00c2-11e3-a020-0060735f4450/media/dc997f0a-16c3-4f78-b015-121f45fd1425/content""","""Blumenvase/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Kleine Vase aus Keramik, amphorenartige Form, mit Querrillen. Am oberen und unteren Rand ist die Vase dunkelbraun, zur mItte wird sie heller, bis in ein sehr helles Braun, fast fleischfarben. Innen ist die Vase glänzend weiß glasiert, der Boden ist hell und roh. Aufgeklebtes Etikett an Seitenwand: ""Mäser/Keramik/JMD/Handarbeit""., Small vase made of ceramic, amphoric shape, with horizontal grooves. At the top and bottom the vase is dark brown, the mItte becomes brighter, except in a very bright brown, almost flesh-colored. Inside, the vase is glazed shiny white, the ground is bright and raw. Added label on side wall: “Maker/ceramic/JMD/handmade.”""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0807e-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0807d-00c2-11e3-a020-0060735f4450/media/57d0ea4c-f690-489a-8bd5-3383cc038a46/content""","""Blumenvase/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Vase aus Keramik, bauchige Form, mit Querrillen. Die senfbraune Glasur lässt rostrote (erhabene) Streifen durchscheinen. Innen ist die Vase braun. Obwohl die Vase nicht gemarkt ist, dürfte es sich mit ziemlicher Sicherheit um eine von JMD handeln., Vase made of ceramic, bulbous shape, with horizontal grooves. The mustard brown glaze makes red (raised) stripes shine through. Inside, the vase is brown. Although the vase is not raked, it is almost certainly one of JMD.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0807d-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec76c-00c2-11e3-a020-0060735f4450/media/9aeb2541-3e20-44ac-ac43-8680e2cfad4a/content""","""apron, Schürze/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Semi-apron made of black slightly shiny fabric. Pulled at the top four times, with narrow stripe. The ribbons, which are finished 7cm wide tablecloth, are particularly sewn, only cut down at a slant. Hollow hem at the bottom. Simple model., Halbschürze aus schwarzem leicht glänzenden Stoff. Oben vier Mal gezogen, mit schmalem Streifen eingefasst. Die Bänder, es handelt sich um fertiges 7cm breites Taftband, sind extra angenäht, unten nur schräg abgeschnitten. Hohlsaum am unteren Rand. Einfaches Modell.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec76c-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0807c-00c2-11e3-a020-0060735f4450/media/9186fe6d-0b29-494d-ace5-78446250cdf4/content""","""Blumenvase/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Kleinere bauchige Vase aus Keramik mit gerillter Oberfläche, die Glasur ist nilgrün, am oberen und unteren Rand ins Bräunliche verlaufend. Innen ist die Vase weiß glasiert. Im Boden eingeritzt: ""V 103/12"". An Seitenwand aufgeklebtes Etikett in Schwarz-Gold (Kartusche auf Sockel) ""Mäser/JMD/Keramik/Handarbeit""""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0807c-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0807b-00c2-11e3-a020-0060735f4450/media/d4d9cb18-ba2f-4d46-8a3c-d0bf237911f7/content""","""Blumenvase/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Große Vase bzw. Bodenvase aus Keramik, bauchige amphorenartige Form, gerillt, wobei die Glasur von Dunkelbraun bis Hellbraun im Verlauf variiert. Die beiden direkt vom oberen Rand aus gefornmten Henkel sind wie der Rand selbst glänzend dunkelbraun glasiert, das Innere der Vase ist ebenfalls glänzend, allerdings in Weiß und lässt die Rillen der Wandung erkennen. Unten auf Bodenfläche eingeprägt: ""JMD""""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0807b-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0807a-00c2-11e3-a020-0060735f4450/media/6741ca38-e934-43b1-8b5c-063e13096711/content""","""Blumenvase/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Kleine Keramikvase mit gelber Glasur aus der Werkstatt Josef Mäder Dornbirn.Keinerlei Herkunftszeichen. Bauchige Form, Rand der Vase ist in flachem Winkel nach außen ausgestellt. Gesamte Vase mit Ausnahme des Randes ist überzogen von regelmäßigem Rillenmuster. Außen Glasur gelb, innen braun.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0807a-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08079-00c2-11e3-a020-0060735f4450/media/b09e60c3-c7ca-4e8a-a3a5-88c8e2634612/content""","""Blumenvase/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Kleine Keramikvase mit roter Glasur aus der Werkstatt Josef Mäser Dornbirn. An der Standfläche Herkunftszeichen: JMD Bauchige Form, Rand der Vase ist in flachem Winkel nach außen ausgestellt (tulpenförmig). Gesamte Vase mit Ausnahme des Randes ist überzogen von regelmäßigem Rillenmuster. Außen Glasur rot, Vasenrand mit schwarem Rand glasiert, innen weiße Glasur.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08079-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08078-00c2-11e3-a020-0060735f4450/media/3bf419a1-cb66-4ad3-b3e1-321dcd125aca/content""","""Blumenvase/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Kleine Keramikvase mit roter Glasur aus der Werkstatt Josef Mäser Dornbirn. An der Standfläche Herkunftszeichen: JMD Bauchige Form, Rand der Vase ist in relativ steilem Winkel nach außen ausgestellt. Gesamte Vase mit Ausnahme des Randes ist überzogen von regelmäßigem Rillenmuster. Außen Glasur rot, Vasenrand mit schwarem Rand, innen weiße Glasur.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08078-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08077-00c2-11e3-a020-0060735f4450/media/2a9bb8d4-b9e6-4d3b-90bb-db6a86be5fe4/content""","""Blumenvase/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Small ceramic vase with green glaze from the workshop Josef Mäser Dornbirn. At the base sign of origin: JMD as well as the signature TR and the stamp “hand-painted” belly shape, tapering continuously downward to the base. (from 10 cm in diameter to about 5 cm); the extra top edge of the vase is exhibited outwards. All vase covered by regular grooved pattern, interrupted by 3 rows of ornaments, of which 2 segments of the circle vary, one the zig-zag pattern. Outside turquoise green and brown glaze, white inside., Kleine Keramikvase mit grüner Glasur aus der Werkstatt Josef Mäser Dornbirn. An der Standfläche Herkunftszeichen: JMD sowie die Signatur TR und der Stempel ""handbemalt"" Bauchige Form, sich kontinuierlich nach unten zur Standfläche verjüngend. (von 10 cm Durchmesser auf etwa 5 cm); der extra aufgesetzte obere Rand der Vase ist nach außen ausgestellt. Gesamte Vase überzogen von regelmäßigem Rillenmuster, unterbrochen von 3 Ornamentreihen, von denen 2 Kreissegmente variieren, eines das Zick-Zackmuster. Außen türkisgrüne und braune Glasur, innen weiß.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08077-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08076-00c2-11e3-a020-0060735f4450/media/ce909178-07cd-436f-822d-097d2458cc95/content""","""Blumenvase/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Kleine Keramikvase mit grüner Glasur aus der Werkstatt Josef Mäser Dornbirn. An der Standfläche Herkunftszeichen: JMD Bauchige Form in der Mitte, nach oben zur Öffnung und nach unten zur Standfläche hin sich verjüngend. (von 15 cm Durchmesser auf etwa 6 cm); der obere Rand ist nach außen ausgestellt. Gesamte Vase überzogen von regelmäßigem Rillenmuster. Außen türkisgrüne Glasur, innen weiß.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08076-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08075-00c2-11e3-a020-0060735f4450/media/b6ecf3fa-1782-44e3-91a3-62e4ae4bb17f/content""","""Hakenleiste/n, Hook bar""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Hakenleiste, in Form eines gedrechselten Rahmens, an dem insgesamt 9 Messinghaken angebracht sind (einer fehlt). Gerahmt wird eine Gobelinstickerei aus Wolle und Glas- bzw. Metallperlen, die einen Vogel (Kakadu?) und Blumenranken auf grünem Untergrund darstellt. Rechts und links oben 2 Ösen zur Aufhängung angebracht.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08075-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08074-00c2-11e3-a020-0060735f4450/media/4f48e2db-c49e-49ad-9ce4-f1ffa2f33a38/content""","""Wandteller, Wall plate""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Kleiner Zierteller zum Aufhängen. In den zur Mitte hin heller verlaufenden blauen Fond ist eine orchideenartige Pflanze (Frauenschuh?) eingeritzt und farbig bemalt. Ein Schmetterling ist auf den ersten Blick kaum von den drei Blüten zu unterscheiden. Der Rand weist eingeritzte Wellenmuster auf. Die Unterseite ist glänzend terrakottafarben.. Inmitten des Standrings eingeritzt: ""JMD"". Durch zwei Löcher im Standring ist ein Band durchgezogen, was Verwendung als Wandteller erlaubt.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08074-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08073-00c2-11e3-a020-0060735f4450/media/3e59d43d-7bd2-41f4-8d4e-0c648b8a2abf/content""","""Zierteller, Decorative dish""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Souvenir- oder Zierteller zum Aufhängen an die Wand mit Motiven der Rappenlochschlucht. Der Zierteller besteht aus drei reliefförmigen Bildern mit Motiven aus dem Gütle, die mit Zweigen umrandet und mit Blüten, v.a. Edelweiß, verzeirt sind. In der Mitte ist ein Band mit der Aufschrift: ""Gütle bei Dornbirn"". Oben: Blick auf die Villa Victor Hämmerle (Gütle 12) mit dem Arbeiterwohnhaus rechts (Gütle 13). Bild links unten: Blick auf einen Wasserfall in der Rappenlochschlucht. Bild rechts unten: Blick auf das ""Herzstück"" der Schlucht mit Wanderweg.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08073-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec76b-00c2-11e3-a020-0060735f4450/media/e3906265-abf0-404c-b398-196542baf637/content""","""Lady’s dress, Damenkleid/er""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Dottergelbes Hemdblusenkleid aus Polyester mit kurzen Ärmeln, spitzem Kragen und bis ca. Nabelhöhe reichender Knopfleiste mit 5 goldenen Knöpfen. Eher gerader, körperbetonter Schnitt, unten minimal ausgestellt. Links aufgesetzte Brusttasche mit gpldenem Knopf versehen. Hinten eingenähtes Etikett ""Diolen/Loft"" , hinten: ""100% Polyester"" sowie Waschanleitung. Kleine eingenähte Größenangabe ""38"".""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec76b-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08072-00c2-11e3-a020-0060735f4450/media/7feb995f-b09a-42dd-9f9a-9b238102c6d0/content""","""Decorative dish, Zierteller""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Wandteller in oval asymmetrisch geschwungener Form: auf dunkelgrau bis schwarzem mattem Untergrund Darstellung einer schwarzhaarigen Frau in hellblauem dekolletierten ärmellosem Sommerkleid mit Wespentaille und weit schwingendem knieumspielenden Rock, die an einem Balkongeländer lehnt, darüber eine rot-weiß gestreifte Markise, farbige Ornamente zu den Seiten, evtl. Blütenranken darstellend. Rechts im Hintergrund weiße Häuser (wohl ein italienischer Ort) sowie Sandstrand und Meer angedeutet. Alles Dargestellte besteht aus leuchtenden wie Email wirkenden Farben. Die Umrisse der Figuren sowie das Balkongitter sind eingeritzt. Ebenfalls hell eingeritzt ist die umseitige Beschriftung: ""Kolo Kesvenik (?)/ Handarbeit/Italia/.. 310"" Hinten befinden sich am schmalen Rand, der auch waagrechte Aufstellung ermöglich, zwei Löcher zur Wandbefestigung.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08072-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08071-00c2-11e3-a020-0060735f4450/media/f526679c-00ff-41c1-80e2-5cbe045c4b32/content""","""Kerzenständer, Candle stand""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Gelbbraune Keramikgarnitur, bestehend aus 3 Teilen, genauer Verwendungszweck nicht bekannt, vom Überbringer als Raucherset bezeichnet: /24: Kerzenständer: runde Bodenplatte mit zylindrischem gerillten Aufsatz, oben ausgehöhlt, um die Kerze einstellen zu können. Der Griff wurde von der Bodenplatte bis zum oberen Rand U-förmig ausgeformt und ist an der Oberseite dunkelbraun glasiert, der Rest ist Gelb. /25: ähnlich geformt wie 24, nur größer im Durchmesser, niedriger und der Griff reicht mit zwei breiten Rillen über den Rand herein, evtl. ließen sich da Zigaretten ablegen? /26: runde Dose ohne Deckel, die Wandung ist breit gerillt, der obere Rand dunkelbraun glasiert; d=10, h=6cm. Am Boden von 25 und 26 ""JMD"" eingeprägt""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08071-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08070-00c2-11e3-a020-0060735f4450/media/36b3ccbf-5953-4f1a-adc3-29caecaa13bd/content""","""Deckeldose/n, Lidded box""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Bauchige Deckeldose aus grün glasierter Keramik mit figürlichen Darstellungen: auf der Vorderseite befindet sich ein Trachtenpaar in Frontalansicht, die Gesichter im Profil, das sich an den Händen fasst. Darüber sind ein Herz und eine Blume eingeritzt und farbig bemalt, Rankenwerk und Blumenornamente an den Rändern der Darstellung. Auf der gegenüberliegenden Seite Darstellung eines auf einen Hirschen zielenden Jägers in Kniebundhose und mit Federhut, ebenfalls mit Rankwerk, Herz und Blüten verziert. Die Darstellungen sind eingeritzt, farbig bemalt und glasiert. Innen ist die Dose weiß glasiert. Der Deckel weist auf grüner Glasur eingeritzte Muster auf, der Griffknopf in der Mitte ist spiralförmig eingeritzt und lässt den bräunlichen Ton erkennen. Die Unterseite des Deckels ist ebenfalls tonfarben und leicht glänzend glasiert, in Schwarz ist die Zahl ""38"" angebracht, ebenso wie am Boden der Vase, dort befindet sich auch das eingeritzte ""JMD"" . Aufgeklebtes Etikett in Rocailleform, in Rosa und Gold: ""1.Vorarlberger/Kunstkeramik/JMD""""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08070-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806f-00c2-11e3-a020-0060735f4450/media/791d74c7-e295-4a91-bb46-ae0dfd9ca55f/content""","""Reiselaterne/n, Travel lantern""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Klapplaterne, wohl zum Reisen, aus Weißblech. Drei Seiten mit Glas (oder ähnlichem) fenstern versehen, am vierten Teil sind oben und unten quadratische Boden- und Deckenteile mittels Scharnieren befestigt. Die Teile kann man flach zusammenlegen oder eben zum Gebrauch aufklappen und zusammenstecken. An den verglasten Teilen sind rankenförmige Ornamente eingestanzt (erheben sich nach außen). Im quasi Rückteil ist ein Schuber zur Regulierung der Luftzufuhr eingearbeitet. Im Boden ist Loch ausgestanzt und drei Befestigungsstreifen (für Lichtträger). Am Deckel befindet sich auch Halte- bzw. Tragevorrichtung. Die zusammengeklappte Laterne befindet sich in schwarzem Etui., Small lamp, probably for traveling, made of tinplate. Three sides with glass (or similar) windows, square parts of the floor and ceiling are attached to the top and bottom by means of hinges. The parts can be assembled flat or folded up for use. On the glazed parts are indented (rising outwards) corn-shaped ornaments. In the quasi back part, a shoe is incorporated to regulate the air supply. Hole is punched out in the ground and three fastening stripes (for light carriers). On the cover there is also a holding or carrying device. The folded lantern is in black case.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806f-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806e-00c2-11e3-a020-0060735f4450/media/7b1b28af-9103-4c83-8d78-1fdd81f6dc30/content""","""Truhe/n, chest""",Kulturpool,1777,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Beschreibung: Zunfttruhe in aufwendiger, schmuckvoller Verarbeitung im barocken Stil. Die Truhe ist mit einem aufklappbaren Deckel ausgestattet, der auf der vorderen Seite verschließbar ist. Auf der rechten Innenseite befindet sich ein aufklappbares Fach mit zwei Schubladen. Der Deckel ist zur Mitte hin erhöht. Von den Ecken des erhöhten Teiles führen Voluten zu den Ecken des Deckels. Der Deckel ist auf allen vier Seiten arabesk verziert (wobei die beiden Längs- und die beiden Querseiten gleich gestaltet sind). Der untere Teil der Truhe ist ein wenig hervorgehoben; die unteren Ränder sind wellenartig. Sowohl sie Ecken als auch die Kanten sind mit Voluten verziert. Die Ecken sind gestalterisch hervorgehoben. Auf der Vorderseite befindet sich am unteren Rand die verschnörkelte Jahreszahl ""1777"". Besonders schmuckvoll sind die Schauseiten gestaltet. Auf der Vorderseite befinden sich zwei Zunftzeichen, die jeweils von Arabesken umgeben sind: Kelle und Hammer für die Zunft der Maurer (links), Hammer, Meißel. Bürste u.a. für die Zunft der Steinmetze. Die beiden Seitenteile sind identisch mit Arabesken ausgearbeitet. Die Rückseite ist ebenfalls mit arabesken Formen versehen. Seitlich sind zwei Tragegriffe aus Eisen mit verschnörkelten Beschlägen angebracht., Description: Fragment of the tongue in elaborate, ornate workmanship in a baroque style. The chest is equipped with a folding lid that can be locked on the front side. On the inside of the right is a folding compartment with two drawers. The lid is raised to the middle. Volutes lead from the corners of the elevated part to the corners of the lid. The lid is decorated arabesque on all four sides (the two longitudinal and the two horizontal sides are designed equally). The lower part of the chest is a little highlighted; the lower edges are undulating. Both corners and edges are decorated with volutes. The corners are highlighted in design. On the front there is the snorted year “1777” at the bottom. The showers are particularly ornate. On the front there are two guild signs, each surrounded by arabesques: the cellar and hammer for the guild of the masons (on the left), hammer, chisel. Brush for the guild of the stonemasons. The two sides are worked out identically with Arabesken. The back is also provided with Arabic forms. On the side, two carrying handles made of iron are attached with snorted fittings.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806e-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806d-00c2-11e3-a020-0060735f4450/media/bde14759-0347-487f-90f0-55dd0f97c4f1/content""","""chest, Truhe/n""",Kulturpool,1761,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Beschreibung: Zunfttruhe in aufwendiger, schmuckvoller Verarbeitung im barocken Stil. Die Truhe ist mit einem aufklappbaren Deckel ausgestattet, der auf der vorderen Seite mittels zwei Schlösser verschließbar ist. Auf der rechten Innenseite befindet sich ein aufklappbares Fach mit zwei Schubladen mit verzierten Griffen. Der Deckel ist zur Mitte erhöht und auf beiden Längsseiten arabesk verziert. Der untere Teil der Truhe ist hervorgehoben; die Ränder sind wellenartig gebildet und mit Arabesken versehen. Die Ecken sind gestalterisch hervorgehoben; die Kanten und die Ecken selbst sind mit Voluten verziert. Auf der Vorderseite befindet sich am unteren Rand die verschnörkelte Jahreszahl ""1761"". Besonders schmuckvoll sind die Schauseiten gestaltet. Auf der Vorderseite befinden sich drei Zunftzeichen, die jeweils von Arabesken umgeben sind: Zirkel, Kelle, Maurerhammer für die Zunft der Maurer, Hammer und Meißel für die Zunft der Steinmetze, Winkelmaß, Hammer und Axt für die Zimmermannszunft. Die beiden Seitenteile sind identisch mit Arabesken ausgearbeitet. Die Rückseite ist ebenfalls mit arabesken Formen und einer Blume in der Mitte versehen. Seitlich sind zwei kleine Tragegriffe aus Eisen in verschnörkelter Form angebracht.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806d-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806c-00c2-11e3-a020-0060735f4450/media/0ddec158-d208-4efc-8948-1100815502c1/content""","""Sheep clip, Schafklammer/n Schafkluppe/n""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""1 Schafklammer bzw. Schafkluppe aus hellem Holz: Annähernd rechteckiges, in der Mitte schmäleres Holzbrett, welches vorne und hinten je zwei ausgeschnittene Stücke in den Maßen 13 x 3cm hat; diese sind pro Seite mittels zweier wirbelartig zugeschnitzter Holzteile in vier Felder zu unterteilen. Dreimal ""J + E"" eingebrannt. Ein Riss im Holz wurde mit drei Schrauben gesichert.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806c-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806b-00c2-11e3-a020-0060735f4450/media/7a8f4d5b-3a2a-4cf8-b6da-c2de29396827/content""","""Burning stamp, Brennstempel""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Fire stamp made of forged iron: 43.5cm long stem with handle bent to the ring on rectangular stamp with raised letter “FW.”, Brandstempel aus geschmiedetem Eisen: 43,5cm langer Stiel mit zum Ring gebogenem Griff an rechteckigem Stempel mit erhabenen Buchstaben ""FW"".""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806b-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806a-00c2-11e3-a020-0060735f4450/media/4c614018-db1d-4876-9d4b-2e260c89870e/content""","""Aderlassmesser, wire knife""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""1 Aderlassmesser aus Metall: runder Griff, der vorne rechteckig zuläuft und einen zahnartigen Haken aufweist.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad0806a-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08069-00c2-11e3-a020-0060735f4450/media/3c69b5bf-3b64-485a-9493-be13bc750d6e/content""","""Heuschrote/n, Grasshopper""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Heuschneider aus Metall, flach: vorne in Form eines Sägeblattes. Am oberen Ende und im oberen Drittel im rechten Winkel je einen angesetzten Holzgriff.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08069-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec76a-00c2-11e3-a020-0060735f4450/media/a3036560-64a6-4d2e-bd17-407ea7900128/content""","""Damenkleid/er, Lady’s dress""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Hauskleid bzw. Mantelschürze oder Kittel aus bunt bedrucktem Baumwollstoff mit schachbrettartigem Muster, wobei sich immer ein uni blaues Feld mit einem mit floralen Motiven in Gelb, Rostbraun, Braun und Pink abwechselt. Kurze Ärmel mit Aufschlag, asymmetrisch mit 4 großen grauen Kunststoffknöpfen links vorne zu schließen. Rechts vorne befindet sich eine große aufgenähte Tasche mit Umschlag. Der Ausschnitt ist eckig; zwei seitliche Schlitze.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/34cec76a-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08068-00c2-11e3-a020-0060735f4450/media/1af372a9-eceb-4d26-9bb0-1377961e21ed/content""","""Clock, Uhr/en""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Round clock, on both sides, on metal stand. The dial is white, the division consists of simple strokes, black pointers. The clock worked as a radio clock, but there is still an external box that is not available., Runde Uhr, beidseitig, auf Metallständer. Das Ziffernblatt ist weiß, die Einteilung besteht aus einfachen Strichen, schwarze Zeiger. Die Uhr hat als Funkuhr funktioniert, dafür existiert noch ein externes Kästchen, das nicht vorhanden ist.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08068-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08067-00c2-11e3-a020-0060735f4450/media/892a09fe-970e-429d-981b-dbbb222b7f0e/content""","""Company sign - notice mark, Firmenschild - Aushängezeichen""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Rechteckiges Firmenschild aus schwarz beschichtetem Kunststoff/Plexiglas?, darauf in weißsilberner Schrift: ""Helga Dünser/Modeatelier"" In den Ecken vier Löcher zur Befestigung.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08067-00c2-11e3-a020-0060735f4450
"""https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08066-00c2-11e3-a020-0060735f4450/media/9966ad92-53a7-4705-95df-07cbd8e96bca/content""","""Papier-Drucktapete/n, Paper print wallpaper""",Kulturpool,,http://creativecommons.org/licenses/by-nc-sa/4.0/,Austria,"""Ein Streifen bedrucktes Papier, sog. Buntpapier, wohl Tapete, aufgerollt: auf schlammbraunem Untergrund, der zum Teil im Muster ausgespart wird, petrolblauer Fond, darauf bzw. darin ovale Blumenkränze in vertikalen Streifen versetzt angeordnet. Die Blüten sind mit goldener Farbe verziert, die die Blüten umgebenden Blätter sind in Schwarz ausgeführt. Vertikale feine Linien aus Punkten bestehend, zwischen den einzelnen Streifen befindet sich jeweils ein ca. 0,5 cm breiter wellenförmiger Abstand, auf dem das Untergrundpapier, bemalt mit goldenen und schwarzen Dreiecken, zum Vorschein kommt. Die Rückseite ist nicht bedruckt. Am linken Rand befinden sich evtl. Passmarken, rechts ist der Streifen (mit der Schere) unregelmäßig beschnitten.""",de,2023-07-07,https://apps.m-box.at/panoptikum/archives/v5_vb03/mitems/3ad08066-00c2-11e3-a020-0060735f4450
